id,target
1241,5.93040
1242,6.12637
1243,5.91674
1244,6.04286
1246,5.84957
1249,6.03865
1250,5.86672
1252,5.59362
1254,6.38800
1255,6.30525
1256,5.94788
1257,6.30725
1258,5.19727
1259,5.42450
1260,5.58367
1262,6.34903
1263,6.42325
1264,5.58331
1265,5.14669
1266,5.88492
1269,5.63527
1270,5.65016
1271,5.97528
1272,5.89282
1273,6.06818
1274,6.39843
1277,6.76825
1278,5.55721
1281,6.49455
1282,6.19588
1283,6.01445
1284,5.81741
1285,5.54483
1286,6.53104
1289,5.07822
1291,6.02538
1292,5.46418
1293,5.82179
1294,5.68548
1295,6.37448
1297,6.86196
1298,5.88730
1301,5.40755
1304,5.62097
1305,6.53443
1307,5.98125
1308,5.56865
1309,6.00323
1313,5.97503
1314,6.21687
1316,6.35600
1317,5.82800
1318,7.11110
1320,5.74454
1321,6.41256
1322,5.64181
1323,5.38375
1325,6.45112
1330,5.85361
1331,6.37951
1334,6.59772
1337,5.23002
1339,6.48286
1340,5.35671
1341,5.91327
1343,5.64012
1344,6.63415
1347,5.42465
1348,6.68376
1350,6.37954
1351,6.65251
1355,5.78547
1356,6.43590
1357,5.52437
1358,5.96429
1360,6.19723
1363,6.17114
1364,6.31832
1366,6.14451
1367,6.19299
1368,5.87076
1369,5.25005
1370,6.43818
1375,6.18308
1376,5.85922
1378,5.60368
1379,5.58514
1380,5.62850
1384,5.99915
1385,6.00064
1386,6.20691
1388,6.35791
1389,6.73861
1391,5.82279
1392,5.37169
1393,6.07525
1395,6.61436
1396,5.88859
1399,5.66697
1400,5.94632
1401,6.06957
1404,6.47491
1405,5.30254
1406,5.29769
1407,5.72118
1409,6.67627
1411,6.38929
1414,5.88829
1415,6.52504
1416,6.48478
1418,6.18736
1419,6.36956
1420,6.17130
1422,5.17579
1424,6.70560
1426,5.78391
1427,6.85755
1428,5.96129
1429,5.47631
1431,6.11271
1432,5.37495
1434,6.28810
1435,6.77018
1439,6.77148
1440,6.66566
1441,5.42805
1442,6.19943
1446,5.99020
1447,6.19690
1451,6.31878
1452,6.19721
1454,5.44310
1457,6.41099
1458,6.36324
1459,5.81524
1461,5.94083
1462,5.80989
1465,4.67325
1468,6.06570
1470,6.13739
1471,5.95826
1472,6.14286
1476,6.00089
1482,6.53692
1485,5.34009
1486,5.52649
1487,7.01343
1489,5.31284
1492,6.25237
1494,5.50488
1495,5.62518
1497,5.78590
1499,5.61059
1500,6.50766
1501,5.75658
1505,6.02909
1507,6.13100
1509,5.40149
1511,6.28787
1513,6.37449
1514,6.39541
1515,6.17386
1517,6.19814
1520,5.21617
1522,6.30624
1523,6.06531
1524,5.76580
1526,5.22455
1527,6.01627
1528,5.95294
1531,6.16713
1533,6.04532
1534,5.87285
1535,6.53390
1538,5.85099
1541,5.82796
1542,4.26704
1543,6.07699
1546,6.13682
1548,5.61915
1549,5.69034
1550,6.54784
1551,6.94261
1553,5.73233
1558,5.39514
1560,6.80823
1561,6.52409
1562,5.98013
1565,6.86958
1566,6.27212
1567,6.36084
1568,5.52087
1569,5.92752
1570,6.16484
1573,5.96766
1576,6.27967
1577,5.53861
1579,6.18059
1580,5.53015
1581,6.55571
1584,5.12168
1586,6.02877
1587,5.36066
1590,5.79100
1591,5.88964
1594,5.57012
1595,5.97223
1596,6.28266
1601,6.63936
1605,6.04898
1607,5.69220
1608,6.26194
1610,5.89338
1611,5.68448
1612,6.43252
1616,6.24491
1617,6.42047
1618,6.12373
1620,5.84939
1621,6.18386
1623,6.13309
1624,5.93199
1625,5.28162
1626,5.69496
1628,5.61994
1630,4.89492
1632,6.87329
1633,5.72542
1635,6.15438
1637,6.66869
1638,5.43871
1639,5.85501
1640,6.13771
1643,7.14750
1644,5.73391
1645,5.98386
1647,6.61759
1649,6.00343
1651,5.93265
1652,6.51363
1654,6.53191
1655,5.62500
1656,5.82469
1658,5.72172
1660,5.62946
1661,6.13906
1662,6.34275
1663,5.67455
1664,6.10357
1665,5.38845
1668,5.40075
1669,6.34346
1673,6.11089
1674,5.12349
1675,6.02500
1676,5.67771
1677,6.03101
1679,6.73816
1682,5.89624
1683,6.07827
1685,5.43231
1687,6.00824
1689,6.41900
1690,5.76079
1694,6.38399
1696,5.69066
1697,6.26204
1699,5.95204
1700,7.07118
1701,5.79293
1702,5.62551
1704,5.36177
1705,6.34197
1708,5.69005
1710,6.44320
1712,6.02534
1719,6.04904
1720,6.30631
1722,6.54642
1723,6.15683
1724,6.26930
1725,5.58764
1726,6.31378
1727,5.98712
1728,5.41683
1732,5.17828
1733,5.27083
1734,6.41384
1735,6.46698
1739,5.63745
1740,6.24350
1741,5.66085
1742,6.31463
1743,5.84893
1744,6.39708
1746,5.64663
1750,4.87121
1753,6.15933
1755,6.60184
1758,5.77614
1760,6.09432
1763,6.08249
1765,6.34952
1766,7.44484
1769,6.25257
1771,5.57697
1772,5.99138
1775,6.45133
1776,5.83029
1778,6.61622
1780,6.19075
1781,6.13555
1783,6.08235
1785,6.04258
1788,6.49194
1791,4.82422
1793,6.20832
1794,5.87952
1796,6.03120
1797,7.31241
1798,6.71400
1800,5.16857
1803,6.37521
1804,5.86922
1810,5.36031
1812,5.65952
1813,6.25162
1816,6.09569
1817,5.60863
1818,5.82560
1819,6.83169
1820,5.97617
1821,6.57931
1822,6.43072
1823,5.92185
1826,6.64795
1827,5.58707
1828,6.53792
1829,6.19734
1830,5.98288
1831,5.74775
1834,6.33879
1836,6.14946
1839,5.22507
1841,5.97963
1846,6.33138
1847,6.85580
1850,5.61354
1852,5.87225
1853,5.63906
1854,5.61471
1855,5.76328
1857,5.58149
1858,5.72483
1860,5.67879
1863,6.31846
1866,5.92881
1868,5.62333
1869,5.37035
1870,5.82979
1874,6.07608
1875,6.39256
1877,6.31522
1878,5.89057
1879,5.11599
1881,5.51200
1882,5.88113
1885,6.31185
1886,6.16649
1887,6.90615
1888,5.78760
1889,6.41933
1890,6.03643
1891,6.15802
1892,6.47187
1894,5.77300
1895,5.12044
1896,5.97636
1897,6.04338
1898,5.93342
1901,6.12683
1904,6.18734
1905,5.42659
1906,6.41553
1907,6.25917
1908,5.90801
1910,6.78236
1911,5.72319
1914,5.53050
1916,6.36920
1919,5.60974
1920,5.50527
1921,5.89418
1922,5.80015
1923,6.52235
1924,6.14900
1926,6.02057
1928,5.95625
1929,5.53400
1931,6.18592
1932,6.21446
1933,6.24664
1934,6.35921
1935,5.95153
1936,5.09891
1937,5.59863
1939,5.71517
1940,5.61804
1942,5.47259
1944,6.04829
1945,5.60775
1946,5.88484
1947,5.95023
1948,6.27398
1954,5.70328
1955,5.90751
1956,5.39743
1958,6.27522
1961,6.42466
1963,6.23607
1967,5.79452
1968,6.75737
1970,5.99679
1971,5.91443
1973,5.71241
1979,6.34897
1980,5.84139
1982,6.06883
1984,6.18209
1986,6.42344
1987,5.77111
1989,4.70592
1990,6.49589
1991,5.54338
1993,6.32200
1994,6.22629
1995,5.92384
1996,6.23238
1999,5.78587
2001,5.85472
2002,6.32282
2005,6.42378
2006,5.89142
2008,6.10855
2009,6.10923
2011,6.56761
2012,5.98267
2013,5.61088
2015,5.42501
2017,6.52834
2019,6.19287
2020,5.83782
2022,6.62835
2023,5.76708
2024,5.82932
2026,6.58879
2027,6.03042
2028,5.68746
2029,6.52255
2030,5.82429
2032,5.81145
2033,4.63380
2035,5.92129
2036,6.17634
2037,7.17375
2038,6.04411
2039,6.45837
2040,6.71485
2041,5.70131
2042,6.37272
2043,5.90683
2044,5.70367
2046,5.80831
2047,6.61467
2048,5.61202
2049,6.87019
2050,6.24024
2054,5.96187
2061,5.97179
2063,6.18265
2064,5.48462
2065,5.40142
2067,5.71215
2068,5.97111
2069,5.34215
2070,6.22683
2072,5.45466
2073,5.88698
2075,5.43687
2076,5.63525
2077,5.43366
2078,6.06976
2079,6.42877
2081,6.01963
2082,5.79348
2085,6.95387
2086,6.61885
2087,5.50599
2088,5.43688
2089,5.76163
2091,6.32812
2092,6.12657
2093,5.89937
2094,5.61771
2095,5.66433
2096,5.88738
2097,5.60110
2099,6.39767
2100,6.28843
2103,5.59215
2104,5.73587
2105,6.19050
2106,5.89675
2107,6.60695
2110,6.01103
2113,6.25062
2114,6.54307
2115,5.43877
2118,6.23720
2119,4.34521
2120,5.55814
2121,6.86146
2123,6.51183
2124,5.74462
2128,5.74630
2129,5.65617
2131,6.25605
2132,6.02510
2133,5.72391
2134,6.49805
2137,5.28208
2140,6.18442
2141,6.58997
2142,5.71859
2146,5.90082
2148,6.13796
2149,5.62920
2151,6.48503
2152,5.73766
2153,5.57048
2154,5.17583
2155,5.99702
2158,5.93282
2159,5.64798
2160,6.66647
2161,7.27597
2164,6.25803
2166,5.76649
2167,6.82633
2170,5.41216
2171,4.82496
2172,5.87602
2173,6.68288
2175,5.83211
2177,6.56609
2178,5.65757
2179,6.08651
2180,5.87450
2182,5.13370
2183,6.23814
2184,5.36885
2186,6.47947
2187,5.71392
2188,5.01184
2189,6.04807
2191,5.70903
2192,5.66817
2194,5.25940
2196,5.70306
2197,5.32741
2198,6.49729
2199,6.35410
2200,5.80085
2201,6.08323
2202,6.68563
2205,6.30515
2206,6.11124
2207,6.21332
2208,5.84956
2212,5.93760
2215,6.57639
2216,5.99861
2217,5.97395
2218,5.98862
2220,5.93102
2221,5.45995
2223,5.38663
2225,6.85963
2226,5.82282
2231,6.16422
2232,6.04215
2233,6.14811
2234,5.69669
2235,5.52102
2236,6.19198
2237,7.18143
2239,6.33832
2240,5.76126
2242,6.41799
2247,6.43703
2248,6.34075
2250,5.32569
2251,6.02486
2255,6.13480
2257,6.37662
2258,5.80011
2259,4.49359
2260,6.17546
2261,5.74195
2263,6.16299
2265,5.66174
2266,6.44422
2267,6.16803
2268,5.55727
2269,6.85058
2270,4.85648
2271,6.01507
2272,6.27021
2273,5.79629
2275,5.77136
2276,5.84889
2277,6.42819
2278,6.45601
2279,5.31876
2282,4.36312
2285,5.40130
2286,6.26756
2289,5.99717
2294,6.18808
2296,6.68349
2297,6.27417
2299,5.68193
2300,5.63353
2301,6.45193
2302,6.18226
2305,5.76089
2306,6.62137
2307,6.33407
2308,5.60620
2310,5.90939
2312,6.01119
2316,5.59616
2317,6.53114
2319,5.94794
2320,6.81602
2322,5.71970
2323,5.29686
2324,6.10190
2326,5.78712
2327,6.35878
2328,5.03452
2329,5.73531
2331,5.72974
2335,6.33887
2338,6.34501
2339,5.31180
2340,6.70424
2341,5.86278
2342,5.67933
2345,5.89830
2349,6.50235
2350,5.96038
2351,5.59087
2353,6.31282
2354,6.56658
2355,6.00574
2356,5.74048
2357,5.51175
2359,6.66782
2360,5.62391
2361,6.35020
2362,5.89931
2364,4.58379
2366,6.21929
2368,5.55019
2369,5.40283
2370,5.83584
2372,5.98647
2376,6.18067
2381,5.47378
2383,5.99777
2384,6.31696
2385,6.01129
2386,6.16280
2388,6.27738
2390,6.37046
2392,5.75918
2394,5.82832
2395,5.37628
2396,6.23712
2397,5.69284
2399,6.46972
2401,5.93672
2402,5.78324
2403,5.59163
2405,6.12759
2406,6.26166
2407,4.82502
2408,5.86677
2410,5.88407
2412,5.71631
2415,6.03673
2417,6.04326
2418,5.97712
2420,4.96646
2421,6.16497
2425,5.61661
2426,5.66200
2427,5.53432
2428,6.59261
2429,5.65429
2434,5.86507
2435,6.37752
2436,5.44039
2437,6.43223
2438,6.23733
2439,5.29962
2441,6.24444
2443,6.29255
2444,5.95738
2445,5.71033
2446,5.68782
2449,5.56835
2452,6.57129
2453,5.87129
2454,6.05750
2455,6.43091
2456,4.84475
2457,5.98419
2460,5.71178
2461,5.63932
2463,5.50217
2465,5.66972
2466,6.14945
2468,5.42757
2469,5.76824
2471,6.55024
2472,6.28995
2473,5.22440
2474,5.75057
2475,6.16625
2476,5.80079
2477,6.12099
2478,6.26506
2480,5.00078
2483,5.62631
2484,6.59193
2486,6.10575
2488,5.81068
2489,6.10157
2490,6.08142
2495,6.09377
2496,6.22608
2497,5.84582
2498,6.63540
2503,6.17290
2505,5.95554
2506,6.34762
2507,5.93709
2508,6.54572
2509,6.05502
2514,6.37863
2515,5.92040
2521,5.11942
2522,5.96781
2523,5.86610
2524,6.46802
2526,6.04525
2527,5.90059
2529,5.32490
2530,6.26312
2531,6.36809
2532,6.03366
2534,5.83402
2535,5.64070
2536,5.54281
2537,5.01020
2539,5.94526
2542,6.37759
2545,4.63762
2546,5.82081
2548,5.52331
2549,5.59493
2550,6.15211
2552,5.78691
2554,5.58088
2555,5.91710
2558,6.36814
2560,5.93457
2563,5.40269
2564,5.92871
2565,6.26788
2571,6.05051
2574,6.12721
2575,5.93898
2576,6.26250
2577,5.84301
2578,5.55641
2579,5.33384
2581,6.28760
2582,6.34665
2583,6.21615
2585,5.61112
2586,5.93441
2587,5.98376
2591,5.60008
2592,5.67348
2594,6.46999
2595,6.60178
2597,5.80414
2598,5.49039
2599,5.71329
2600,5.63905
2602,5.98773
2603,6.37635
2605,5.77670
2606,6.32351
2607,6.06515
2608,6.47376
2609,5.76698
2610,6.23700
2611,6.35522
2613,5.81971
2615,6.12778
2616,5.82033
2621,6.01577
2623,6.41007
2624,6.32998
2625,6.48841
2626,6.24503
2627,5.74855
2628,5.92366
2629,6.70462
2630,6.46143
2631,5.92926
2633,4.63096
2634,5.70122
2635,6.30268
2636,5.54860
2638,6.73141
2639,6.46632
2640,6.43412
2642,5.50039
2643,5.48369
2646,6.68077
2647,5.62381
2648,5.76641
2649,6.12680
2650,6.63433
2652,6.60347
2654,5.62649
2658,6.29078
2659,5.97345
2660,5.81186
2661,5.92225
2662,6.81733
2663,6.18648
2665,5.90381
2666,5.84435
2667,5.89322
2668,5.50552
2671,6.30352
2673,5.67755
2674,6.67441
2675,5.53342
2676,5.89719
2677,5.52869
2678,5.70689
2681,6.84642
2683,5.92661
2685,5.82119
2687,6.25072
2690,6.77898
2692,6.35449
2693,6.08474
2694,4.93067
2695,6.32492
2696,5.65343
2697,6.71611
2698,6.83073
2699,5.66492
2701,6.45987
2702,5.60917
2703,5.49948
2705,5.94878
2711,6.06733
2715,5.30944
2720,5.65579
2721,6.30903
2722,5.86060
2724,5.41325
2726,5.85780
2729,6.46916
2730,6.23593
2731,6.64728
2732,5.92742
2733,5.38521
2734,5.25955
2736,5.85690
2738,5.85670
2739,5.45082
2740,6.23618
2741,6.33798
2743,6.24880
2746,5.79845
2747,5.53897
2750,5.48665
2751,5.99498
2752,5.80234
2753,5.96174
2755,5.82809
2756,5.88681
2757,5.81506
2761,5.87703
2763,7.09658
2764,6.73001
2765,5.76790
2767,6.00091
2769,5.60765
2772,5.67232
2774,5.49354
2776,5.67912
2777,5.85579
2778,6.64626
2782,5.34167
2783,5.83247
2786,6.94504
2790,6.10850
2791,6.49806
2792,5.49117
2793,6.03130
2794,6.77767
2795,5.95978
2796,6.37847
2797,6.00158
2800,6.11314
2801,6.26811
2802,6.31398
2804,5.96341
2805,6.88931
2807,6.07300
2808,5.14221
2811,5.70404
2812,5.62089
2813,6.11603
2814,5.28219
2815,5.71233
2817,6.26775
2819,6.29442
2821,6.16135
2825,5.60879
2828,5.97020
2829,5.57241
2831,6.14644
2832,5.87236
2834,5.61585
2835,5.74574
2836,5.93347
2837,6.33044
2838,6.72155
2840,6.45796
2841,5.94471
2842,6.05650
2843,6.30266
2845,6.07806
2847,6.21109
2848,5.36257
2850,5.56568
2851,5.81697
2854,5.92367
2856,5.43546
2857,6.13491
2858,5.92652
2859,6.04052
2862,6.06953
2864,6.09692
2865,5.98965
2866,6.22826
2867,5.94062
2868,5.26292
2869,6.03017
2871,5.88052
2872,6.55100
2873,6.18593
2874,5.39470
2875,6.19763
2878,6.59352
2882,5.89316
2883,5.21846
2886,5.40734
2887,6.95003
2888,6.56096
2889,5.25190
2892,6.07270
2893,5.82063
2895,6.01047
2897,5.92349
2898,5.46722
2899,5.76378
2903,5.99431
2906,5.94570
2907,6.00833
2909,6.70153
2913,6.04353
2915,4.49853
2916,6.07811
2917,6.25447
2918,5.52738
2921,5.77953
2924,5.16653
2925,6.42078
2928,6.44838
2929,6.25024
2931,6.03179
2932,5.74059
2934,5.98076
2936,5.36255
2937,5.34791
2939,6.02660
2940,6.19493
2941,6.17969
2942,5.82236
2943,6.20406
2946,6.02245
2947,5.61951
2949,6.83062
2952,6.28848
2953,6.23780
2954,5.36891
2956,5.88587
2960,5.57747
2962,6.15322
2964,5.84502
2965,6.11496
2966,6.67678
2967,6.56653
2968,6.49978
2971,6.01204
2972,5.80106
2973,6.61924
2975,6.35235
2976,6.20618
2977,6.37478
