id,target
1137,0.04824
1140,0.03674
1142,0.04254
1144,0.02548
1145,0.04838
1146,0.03646
1148,0.04187
1150,0.03698
1151,0.02135
1153,0.05108
1154,0.05068
1155,0.03457
1156,0.06152
1157,0.03386
1158,0.03661
1160,0.02434
1161,0.05502
1167,0.03871
1168,0.02976
1170,0.02777
1171,0.03201
1173,0.03669
1174,0.04489
1175,0.03457
1176,0.03227
1177,0.01862
1178,0.05338
1179,0.02380
1180,0.03569
1181,0.03722
1182,0.03987
1183,0.03031
1185,0.05275
1188,0.03005
1189,0.02833
1190,0.05030
1191,0.04087
1192,0.06227
1194,0.02674
1197,0.02843
1198,0.03867
1199,0.04901
1200,0.02523
1203,0.06262
1204,0.06502
1207,0.03118
1208,0.03050
1209,0.03099
1210,0.04368
1211,0.04411
1213,0.02382
1214,0.02631
1215,0.02165
1216,0.08183
1217,0.04630
1218,0.03217
1219,0.02232
1223,0.03631
1225,0.02762
1226,0.03106
1228,0.06179
1229,0.03490
1231,0.06725
1232,0.08077
1233,0.03883
1235,0.02553
1238,0.02188
1239,0.03716
1240,0.06133
1241,0.02698
1242,0.02516
1243,0.02842
1244,0.03499
1246,0.06649
1249,0.04621
1250,0.02194
1252,0.03764
1254,0.03055
1255,0.01933
1256,0.03447
1257,0.02203
1258,0.04930
1259,0.05780
1260,0.03566
1262,0.02219
1263,0.02287
1264,0.02651
1265,0.06896
1266,0.02578
1269,0.03684
1270,0.03393
1271,0.02091
1272,0.04867
1273,0.02459
1274,0.03655
1277,0.02241
1278,0.03126
1281,0.02905
1282,0.04754
1283,0.03533
1284,0.03348
1285,0.03338
1286,0.04614
1289,0.03576
1291,0.02060
1292,0.03166
1293,0.07285
1294,0.05656
1295,0.04565
1297,0.02087
1298,0.04865
1301,0.03708
1304,0.05258
1305,0.03178
1307,0.04365
1308,0.03934
1309,0.05257
1313,0.06846
1314,0.03116
1316,0.02828
1317,0.02707
1318,0.03789
1320,0.03155
1321,0.01941
1322,0.04818
1323,0.02951
1325,0.02327
1330,0.03631
1331,0.02891
1334,0.03592
1337,0.03175
1339,0.03393
1340,0.05506
1341,0.03910
1343,0.03101
1344,0.01898
1347,0.04608
1348,0.04306
1350,0.02441
1351,0.02045
1355,0.03424
1356,0.04643
1357,0.05277
1358,0.02652
1360,0.02315
1363,0.03621
1364,0.02123
1366,0.02908
1367,0.04064
1368,0.05525
1369,0.03991
1370,0.03856
1375,0.02883
1376,0.02324
1378,0.04977
1379,0.03138
1380,0.04021
1384,0.01925
1385,0.02861
1386,0.04265
1388,0.03216
1389,0.01361
1391,0.05269
1392,0.02713
1393,0.05537
1395,0.02467
1396,0.03812
1399,0.04937
1400,0.03699
1401,0.03358
1404,0.02210
1405,0.03257
1406,0.04522
1407,0.03183
1409,0.02601
1411,0.02606
1414,0.03936
1415,0.04350
1416,0.03385
1418,0.06998
1419,0.03050
1420,0.02055
1422,0.06768
1424,0.02134
1426,0.03691
1427,0.02837
1428,0.05220
1429,0.04986
1431,0.02165
1432,0.07267
1434,0.04427
1435,0.01996
1439,0.03144
1440,0.04452
1441,0.05386
1442,0.03187
1446,0.04155
1447,0.04372
1451,0.02568
1452,0.02115
1454,0.05875
1457,0.02144
1458,0.03027
1459,0.03474
1461,0.03407
1462,0.03404
1465,0.04843
1468,0.03815
1470,0.02478
1471,0.03800
1472,0.03117
1476,0.04508
1482,0.02008
1485,0.02811
1486,0.04462
1487,0.03701
1489,0.03770
1492,0.02906
1494,0.07695
1495,0.03234
1497,0.03297
1499,0.03811
1500,0.02269
1501,0.04252
1505,0.05187
1507,0.02935
1509,0.05693
1511,0.01969
1513,0.02127
1514,0.02734
1515,0.04976
1517,0.06729
1520,0.06437
1522,0.02929
1523,0.01949
1524,0.05967
1526,0.03668
1527,0.03434
1528,0.04268
1531,0.02227
1533,0.04003
1534,0.04922
1535,0.03963
1538,0.03931
1541,0.04813
1542,0.05817
1543,0.02681
1546,0.03417
1548,0.04865
1549,0.03950
1550,0.01926
1551,0.03279
1553,0.06166
1558,0.03216
1560,0.02343
1561,0.02146
1562,0.02672
1565,0.03292
1566,0.02747
1567,0.02210
1568,0.03224
1569,0.03006
1570,0.02888
1573,0.02476
1576,0.02739
1577,0.03261
1579,0.04217
1580,0.06954
1581,0.03331
1584,0.04114
1586,0.03151
1587,0.04955
1590,0.02774
1591,0.04090
1594,0.04517
1595,0.02432
1596,0.02557
1601,0.02572
1605,0.05607
1607,0.05958
1608,0.02581
1610,0.02839
1611,0.04345
1612,0.04215
1616,0.04540
1617,0.03763
1618,0.03014
1620,0.03392
1621,0.02569
1623,0.03352
1624,0.02449
1625,0.04694
1626,0.03819
1628,0.04080
1630,0.04255
1632,0.02094
1633,0.04401
1635,0.03695
1637,0.02833
1638,0.07491
1639,0.02981
1640,0.03753
1643,0.04234
1644,0.03947
1645,0.04540
1647,0.02336
1649,0.02691
1651,0.03199
1652,0.02589
1654,0.02916
1655,0.03393
1656,0.05766
1658,0.04668
1660,0.03508
1661,0.03174
1662,0.04237
1663,0.04235
1664,0.02923
1665,0.06293
1668,0.08185
1669,0.02828
1673,0.04412
1674,0.04909
1675,0.02570
1676,0.04729
1677,0.02810
1679,0.03901
1682,0.05804
1683,0.04524
1685,0.05631
1687,0.02436
1689,0.03631
1690,0.03558
1694,0.02753
1696,0.03006
1697,0.02724
1699,0.05335
1700,0.04132
1701,0.02679
1702,0.04128
1704,0.04553
1705,0.03141
1708,0.03674
1710,0.02441
1712,0.03386
1719,0.05802
1720,0.02587
1722,0.03135
1723,0.04289
1724,0.03936
1725,0.05952
1726,0.03433
1727,0.03239
1728,0.04201
1732,0.04649
1733,0.03950
1734,0.03603
1735,0.03967
1739,0.06047
1740,0.02499
1741,0.05936
1742,0.03781
1743,0.03545
1744,0.04394
1746,0.03744
1750,0.06130
1753,0.02440
1755,0.02840
1758,0.03446
1760,0.02018
1763,0.02857
1765,0.02654
1766,0.02904
1769,0.01988
1771,0.02589
1772,0.02327
1775,0.03246
1776,0.02374
1778,0.02228
1780,0.03624
1781,0.01900
1783,0.02344
1785,0.03696
1788,0.03535
1791,0.04947
1793,0.03608
1794,0.04405
1796,0.02958
1797,0.02193
1798,0.04481
1800,0.06761
1803,0.05489
1804,0.03196
1810,0.03975
1812,0.02993
1813,0.04023
1816,0.02465
1817,0.04630
1818,0.02555
1819,0.02974
1820,0.02956
1821,0.02644
1822,0.02345
1823,0.03054
1826,0.02325
1827,0.05077
1828,0.02924
1829,0.02428
1830,0.03269
1831,0.03594
1834,0.01909
1836,0.03437
1839,0.02954
1841,0.03114
1846,0.03406
1847,0.02358
1850,0.06525
1852,0.04993
1853,0.03097
1854,0.08467
1855,0.02761
1857,0.05041
1858,0.05174
1860,0.03471
1863,0.03241
1866,0.03923
1868,0.03502
1869,0.03918
1870,0.02432
1874,0.02664
1875,0.02324
1877,0.04214
1878,0.03057
1879,0.04226
1881,0.03566
1882,0.04222
1885,0.02507
1886,0.03994
1887,0.04114
1888,0.02171
1889,0.03142
1890,0.03825
1891,0.03604
1892,0.02419
1894,0.04075
1895,0.06066
1896,0.04743
1897,0.02666
1898,0.06169
1901,0.02410
1904,0.02195
1905,0.03138
1906,0.02048
1907,0.04270
1908,0.05183
1910,0.03105
1911,0.03700
1914,0.03490
1916,0.02239
1919,0.05100
1920,0.06443
1921,0.03193
1922,0.03175
1923,0.03632
1924,0.03349
1926,0.03214
1928,0.03154
1929,0.04572
1931,0.02946
1932,0.03047
1933,0.01997
1934,0.03336
1935,0.03080
1936,0.05843
1937,0.04164
1939,0.03886
1940,0.06756
1942,0.04130
1944,0.03696
1945,0.03331
1946,0.05382
1947,0.02967
1948,0.04597
1954,0.03655
1955,0.08065
1956,0.03387
1958,0.02393
1961,0.03456
1963,0.01819
1967,0.03160
1968,0.02204
1970,0.02501
1971,0.02179
1973,0.05784
1979,0.03643
1980,0.03480
1982,0.02638
1984,0.02863
1986,0.02912
1987,0.06285
1989,0.06260
1990,0.04061
1991,0.04093
1993,0.02603
1994,0.03313
1995,0.03275
1996,0.02792
1999,0.04262
2001,0.03399
2002,0.02395
2005,0.03006
2006,0.03281
2008,0.02843
2009,0.03281
2011,0.02402
2012,0.04229
2013,0.01957
2015,0.06181
2017,0.02350
2019,0.02007
2020,0.03075
2022,0.02976
2023,0.04033
2024,0.02828
2026,0.01987
2027,0.04093
2028,0.03714
2029,0.03186
2030,0.04421
2032,0.04124
2033,0.05101
2035,0.03501
2036,0.02175
2037,0.03560
2038,0.04248
2039,0.02201
2040,0.05904
2041,0.03640
2042,0.05689
2043,0.04175
2044,0.03501
2046,0.03423
2047,0.02185
2048,0.05885
2049,0.03327
2050,0.03508
2054,0.03510
2061,0.03578
2063,0.03821
2064,0.05034
2065,0.03883
2067,0.04319
2068,0.03046
2069,0.04313
2070,0.03093
2072,0.02574
2073,0.03758
2075,0.02838
2076,0.02951
2077,0.02376
2078,0.03683
2079,0.01631
2081,0.03358
2082,0.08803
2085,0.02097
2086,0.05520
2087,0.05078
2088,0.08143
2089,0.03104
2091,0.03446
2092,0.04354
2093,0.04910
2094,0.03649
2095,0.02745
2096,0.06636
2097,0.03046
2099,0.02258
2100,0.06481
2103,0.03292
2104,0.02369
2105,0.02883
2106,0.05602
2107,0.01993
2110,0.03876
2113,0.02058
2114,0.05445
2115,0.04565
2118,0.02616
2119,0.06666
2120,0.04848
2121,0.02134
2123,0.01533
2124,0.05705
2128,0.07641
2129,0.06009
2131,0.05696
2132,0.03865
2133,0.04043
2134,0.03368
2137,0.04944
2140,0.03681
2141,0.01939
2142,0.03520
2146,0.02142
2148,0.04474
2149,0.03507
2151,0.05508
2152,0.04175
2153,0.06206
2154,0.05470
2155,0.04932
2158,0.02483
2159,0.07252
2160,0.02989
2161,0.01700
2164,0.03276
2166,0.03476
2167,0.02758
2170,0.04728
2171,0.06907
2172,0.03459
2173,0.02721
2175,0.04476
2177,0.03034
2178,0.04739
2179,0.04993
2180,0.03657
2182,0.05659
2183,0.02736
2184,0.03324
2186,0.02761
2187,0.06053
2188,0.03670
2189,0.03208
2191,0.04068
2192,0.07036
2194,0.04385
2196,0.05148
2197,0.03750
2198,0.02732
2199,0.03034
2200,0.02483
2201,0.02265
2202,0.02422
2205,0.02077
2206,0.02469
2207,0.03270
2208,0.02738
2212,0.03188
2215,0.03304
2216,0.03446
2217,0.03011
2218,0.03162
2220,0.04724
2221,0.07304
2223,0.05084
2225,0.02033
2226,0.04577
2231,0.02911
2232,0.03366
2233,0.03204
2234,0.05077
2235,0.03567
2236,0.02887
2237,0.03147
2239,0.02779
2240,0.02600
2242,0.03343
2247,0.02067
2248,0.02415
2250,0.03180
2251,0.03500
2255,0.04386
2257,0.02027
2258,0.05077
2259,0.03519
2260,0.02246
2261,0.03806
2263,0.02911
2265,0.03321
2266,0.02729
2267,0.05485
2268,0.03351
2269,0.02477
2270,0.04850
2271,0.03663
2272,0.02231
2273,0.04004
2275,0.03096
2276,0.03631
2277,0.02905
2278,0.04620
2279,0.05289
2282,0.04784
2285,0.04261
2286,0.03594
2289,0.03158
2294,0.05566
2296,0.02241
2297,0.03846
2299,0.04747
2300,0.06529
2301,0.05399
2302,0.02824
2305,0.03875
2306,0.05648
2307,0.02585
2308,0.04837
2310,0.06760
2312,0.03911
2316,0.09144
2317,0.03031
2319,0.04585
2320,0.02870
2322,0.04577
2323,0.04146
2324,0.02738
2326,0.03889
2327,0.01827
2328,0.08360
2329,0.05524
2331,0.02855
2335,0.03267
2338,0.02080
2339,0.06920
2340,0.02550
2341,0.03115
2342,0.04486
2345,0.04029
2349,0.02207
2350,0.04146
2351,0.04253
2353,0.04617
2354,0.04319
2355,0.04340
2356,0.03986
2357,0.06145
2359,0.02230
2360,0.04770
2361,0.03420
2362,0.04359
2364,0.04918
2366,0.03559
2368,0.05201
2369,0.05107
2370,0.04175
2372,0.03509
2376,0.02053
2381,0.04087
2383,0.02521
2384,0.02863
2385,0.03833
2386,0.03144
2388,0.03033
2390,0.03090
2392,0.04176
2394,0.05695
2395,0.03487
2396,0.02102
2397,0.02804
2399,0.05448
2401,0.04145
2402,0.02584
2403,0.06269
2405,0.07702
2406,0.04448
2407,0.05339
2408,0.02524
2410,0.02492
2412,0.03700
2415,0.03228
2417,0.03485
2418,0.04220
2420,0.06306
2421,0.05107
2425,0.07051
2426,0.02690
2427,0.03035
2428,0.02140
2429,0.06546
2434,0.06372
2435,0.02223
2436,0.03191
2437,0.03289
2438,0.04140
2439,0.03887
2441,0.03712
2443,0.03021
2444,0.02641
2445,0.04312
2446,0.04786
2449,0.03276
2452,0.03355
2453,0.06535
2454,0.03666
2455,0.03582
2456,0.04185
2457,0.02839
2460,0.07206
2461,0.02738
2463,0.03477
2465,0.03826
2466,0.03025
2468,0.04138
2469,0.06651
2471,0.02454
2472,0.03107
2473,0.03217
2474,0.03951
2475,0.03480
2476,0.03587
2477,0.03675
2478,0.03948
2480,0.03751
2483,0.03155
2484,0.02117
2486,0.05351
2488,0.03496
2489,0.03998
2490,0.02782
2495,0.03455
2496,0.02581
2497,0.04412
2498,0.02639
2503,0.02522
2505,0.03675
2506,0.03401
2507,0.04820
2508,0.04991
2509,0.02559
2514,0.03989
2515,0.03675
2521,0.07499
2522,0.01890
2523,0.03172
2524,0.03144
2526,0.03901
2527,0.04027
2529,0.04188
2530,0.03183
2531,0.03710
2532,0.03726
2534,0.05704
2535,0.03275
2536,0.03037
2537,0.05589
2539,0.02875
2542,0.03025
2545,0.05700
2546,0.03159
2548,0.05276
2549,0.02850
2550,0.02816
2552,0.03204
2554,0.04561
2555,0.03796
2558,0.02196
2560,0.06040
2563,0.03453
2564,0.05674
2565,0.02266
2571,0.07185
2574,0.05237
2575,0.03338
2576,0.02415
2577,0.05428
2578,0.04612
2579,0.05966
2581,0.04311
2582,0.03096
2583,0.02738
2585,0.03424
2586,0.03167
2587,0.04096
2591,0.04070
2592,0.02837
2594,0.02721
2595,0.03579
2597,0.05207
2598,0.04294
2599,0.04157
2600,0.06460
2602,0.03982
2603,0.02425
2605,0.03357
2606,0.01775
2607,0.03933
2608,0.03343
2609,0.03280
2610,0.05228
2611,0.02039
2613,0.03581
2615,0.02196
2616,0.04320
2621,0.03149
2623,0.02682
2624,0.03825
2625,0.04012
2626,0.03113
2627,0.04481
2628,0.03194
2629,0.02698
2630,0.01599
2631,0.05927
2633,0.04936
2634,0.05510
2635,0.02563
2636,0.04953
2638,0.03633
2639,0.03254
2640,0.02908
2642,0.03324
2643,0.04603
2646,0.02129
2647,0.04918
2648,0.04360
2649,0.02276
2650,0.02810
2652,0.02028
2654,0.03360
2658,0.03192
2659,0.02835
2660,0.04115
2661,0.04839
2662,0.02255
2663,0.04018
2665,0.04287
2666,0.02785
2667,0.04333
2668,0.02562
2671,0.02642
2673,0.03139
2674,0.02901
2675,0.06887
2676,0.04199
2677,0.04144
2678,0.02390
2681,0.02508
2683,0.02712
2685,0.05180
2687,0.02276
2690,0.06041
2692,0.02703
2693,0.02803
2694,0.03741
2695,0.02388
2696,0.06495
2697,0.03570
2698,0.04960
2699,0.04513
2701,0.02459
2702,0.04488
2703,0.05835
2705,0.05342
2711,0.03251
2715,0.04795
2720,0.05973
2721,0.05272
2722,0.03079
2724,0.03374
2726,0.02616
2729,0.01614
2730,0.02094
2731,0.03123
2732,0.03239
2733,0.03834
2734,0.04567
2736,0.02583
2738,0.02689
2739,0.05413
2740,0.02600
2741,0.04003
2743,0.02532
2746,0.04147
2747,0.04430
2750,0.04803
2751,0.03958
2752,0.03835
2753,0.03509
2755,0.04878
2756,0.02791
2757,0.02892
2761,0.03450
2763,0.03156
2764,0.05010
2765,0.02785
2767,0.05045
2769,0.05476
2772,0.03085
2774,0.03795
2776,0.03752
2777,0.02202
2778,0.02473
2782,0.04688
2783,0.02772
2786,0.01754
2790,0.03034
2791,0.02461
2792,0.03232
2793,0.02467
2794,0.02418
2795,0.03322
2796,0.03339
2797,0.02887
2800,0.03842
2801,0.02637
2802,0.02756
2804,0.02962
2805,0.02661
2807,0.02986
2808,0.04400
2811,0.05117
2812,0.04842
2813,0.02923
2814,0.07427
2815,0.04287
2817,0.04000
2819,0.02892
2821,0.02753
2825,0.05297
2828,0.03702
2829,0.02578
2831,0.02780
2832,0.03049
2834,0.04528
2835,0.04111
2836,0.05915
2837,0.05027
2838,0.03837
2840,0.02478
2841,0.03149
2842,0.04024
2843,0.02581
2845,0.02068
2847,0.03665
2848,0.03339
2850,0.04129
2851,0.04035
2854,0.02786
2856,0.04341
2857,0.02950
2858,0.02504
2859,0.02261
2862,0.03619
2864,0.02806
2865,0.06205
2866,0.02243
2867,0.02855
2868,0.05396
2869,0.04058
2871,0.03063
2872,0.02649
2873,0.03008
2874,0.03124
2875,0.03177
2878,0.04349
2882,0.04093
2883,0.04069
2886,0.02458
2887,0.02543
2888,0.03090
2889,0.04207
2892,0.02623
2893,0.03475
2895,0.03036
2897,0.03150
2898,0.03999
2899,0.05821
2903,0.02929
2906,0.03391
2907,0.03943
2909,0.02013
2913,0.02959
2915,0.04521
2916,0.03035
2917,0.03531
2918,0.05336
2921,0.04022
2924,0.03968
2925,0.05822
2928,0.06589
2929,0.03619
2931,0.06586
2932,0.04714
2934,0.03754
2936,0.08425
2937,0.07126
2939,0.02588
2940,0.04951
2941,0.02857
2942,0.03326
2943,0.03240
2946,0.02997
2947,0.03370
2949,0.03574
2952,0.03823
2953,0.03868
2954,0.03354
2956,0.02394
2960,0.03026
2962,0.04317
2964,0.03097
2965,0.02814
2966,0.07262
2967,0.02403
2968,0.04623
2971,0.03479
2972,0.04387
2973,0.03428
2975,0.04468
2976,0.02781
2977,0.03982
