id,target
815,0.05815
816,0.07265
817,0.02138
819,0.02072
821,0.02351
823,0.04037
825,0.05977
826,0.02649
827,0.03660
828,0.02403
830,0.03627
831,0.02880
833,0.03255
834,0.06343
835,0.03723
836,0.02560
837,0.06363
838,0.05227
840,0.03244
842,0.02104
844,0.03520
845,0.05756
847,0.06480
848,0.06120
850,0.03195
851,0.03637
852,0.03814
853,0.08502
855,0.03783
856,0.07565
857,0.03357
859,0.03373
860,0.04974
862,0.05024
863,0.04575
864,0.02413
867,0.03224
868,0.03121
869,0.01912
871,0.02520
873,0.04208
875,0.02844
876,0.04243
877,0.04213
879,0.06142
880,0.05326
883,0.02272
884,0.02157
885,0.03575
886,0.02408
887,0.02628
888,0.01597
891,0.04781
893,0.02603
895,0.06084
897,0.02890
898,0.07760
901,0.03029
902,0.03016
904,0.06750
905,0.02721
907,0.05376
908,0.03446
909,0.03836
910,0.03517
911,0.02423
913,0.03027
914,0.02717
915,0.05557
916,0.03515
917,0.02998
919,0.03114
920,0.02412
923,0.02843
924,0.04396
925,0.05746
926,0.04160
928,0.02644
929,0.02164
932,0.03937
935,0.04031
936,0.05533
937,0.04165
938,0.04014
939,0.03137
940,0.04096
941,0.02728
944,0.04169
945,0.01680
946,0.03970
947,0.02375
949,0.02418
950,0.03983
952,0.02688
953,0.03938
955,0.03699
956,0.03002
957,0.02449
960,0.04128
961,0.03195
962,0.02866
963,0.02934
964,0.04104
967,0.03802
975,0.03445
976,0.03417
977,0.02066
978,0.04698
980,0.03731
985,0.06001
986,0.05002
987,0.01979
989,0.03412
992,0.03289
994,0.04942
995,0.01977
996,0.01787
997,0.04730
998,0.03355
999,0.08213
1000,0.03971
1004,0.02297
1005,0.05062
1006,0.03364
1007,0.09390
1010,0.02907
1011,0.05823
1012,0.01836
1013,0.03210
1014,0.02450
1016,0.05697
1018,0.03481
1019,0.02130
1020,0.03236
1022,0.03219
1023,0.04841
1024,0.02755
1025,0.03296
1029,0.03742
1031,0.03680
1032,0.02079
1033,0.02046
1034,0.04724
1035,0.04758
1036,0.03320
1037,0.03483
1038,0.04407
1039,0.04093
1041,0.02319
1043,0.02870
1049,0.04515
1050,0.07114
1051,0.03261
1052,0.03325
1053,0.03352
1054,0.04358
1056,0.05692
1057,0.05212
1060,0.07871
1061,0.03031
1062,0.02657
1063,0.04471
1064,0.04849
1065,0.01661
1066,0.05243
1068,0.03504
1073,0.04849
1075,0.03104
1079,0.02787
1081,0.04146
1083,0.06324
1085,0.02851
1086,0.03024
1087,0.02674
1088,0.02232
1089,0.04090
1090,0.05409
1091,0.03774
1092,0.02993
1095,0.02771
1098,0.04497
1099,0.04045
1100,0.06084
1101,0.05258
1103,0.04704
1104,0.05182
1106,0.02325
1107,0.03137
1108,0.05854
1109,0.02172
1113,0.04009
1114,0.04165
1116,0.04121
1117,0.03512
1118,0.02754
1119,0.03875
1120,0.03528
1121,0.04466
1122,0.02390
1123,0.03491
1125,0.02261
1126,0.02426
1127,0.02372
1128,0.04364
1129,0.03233
1130,0.03756
1132,0.03378
1133,0.06210
1136,0.01817
1137,0.04880
1140,0.03672
1142,0.04284
1144,0.02548
1145,0.04861
1146,0.03676
1148,0.04188
1150,0.03720
1151,0.02140
1153,0.05151
1154,0.05122
1155,0.03448
1156,0.06212
1157,0.03391
1158,0.03672
1160,0.02451
1161,0.05514
1167,0.03859
1168,0.03000
1170,0.02772
1171,0.03172
1173,0.03675
1174,0.04468
1175,0.03470
1176,0.03249
1177,0.01873
1178,0.05371
1179,0.02375
1180,0.03588
1181,0.03715
1182,0.04011
1183,0.03023
1185,0.05328
1188,0.02994
1189,0.02847
1190,0.05029
1191,0.04118
1192,0.06288
1194,0.02675
1197,0.02851
1198,0.03901
1199,0.04906
1200,0.02555
1203,0.06268
1204,0.06555
1207,0.03133
1208,0.03068
1209,0.03100
1210,0.04390
1211,0.04446
1213,0.02387
1214,0.02634
1215,0.02158
1216,0.08274
1217,0.04665
1218,0.03237
1219,0.02223
1223,0.03605
1225,0.02773
1226,0.03139
1228,0.06244
1229,0.03482
1231,0.06797
1232,0.08120
1233,0.03868
1235,0.02593
1238,0.02182
1239,0.03744
1240,0.06215
1241,0.02708
1242,0.02544
1243,0.02847
1244,0.03495
1246,0.06651
1249,0.04631
1250,0.02214
1252,0.03761
1254,0.03080
1255,0.01925
1256,0.03450
1257,0.02201
1258,0.04935
1259,0.05804
1260,0.03576
1262,0.02234
1263,0.02300
1264,0.02657
1265,0.06979
1266,0.02588
1269,0.03692
1270,0.03381
1271,0.02114
1272,0.04946
1273,0.02478
1274,0.03681
1277,0.02245
1278,0.03137
1281,0.02905
1282,0.04755
1283,0.03520
1284,0.03333
1285,0.03359
1286,0.04666
1289,0.03607
1291,0.02063
1292,0.03169
1293,0.07340
1294,0.05731
1295,0.04602
1297,0.02074
1298,0.04905
1301,0.03728
1304,0.05265
1305,0.03172
1307,0.04362
1308,0.03925
1309,0.05245
1313,0.06870
1314,0.03104
1316,0.02833
1317,0.02720
1318,0.03838
1320,0.03178
1321,0.01952
1322,0.04865
1323,0.02951
1325,0.02357
1330,0.03671
1331,0.02894
1334,0.03562
1337,0.03189
1339,0.03390
1340,0.05560
1341,0.03933
1343,0.03105
1344,0.01903
1347,0.04626
1348,0.04323
1350,0.02449
1351,0.02057
1355,0.03420
1356,0.04702
1357,0.05312
1358,0.02638
1360,0.02298
1363,0.03612
1364,0.02156
1366,0.02919
1367,0.04066
1368,0.05540
1369,0.04007
1370,0.03907
1375,0.02924
1376,0.02334
1378,0.05002
1379,0.03147
1380,0.04067
1384,0.01913
1385,0.02859
1386,0.04281
1388,0.03206
1389,0.01348
1391,0.05313
1392,0.02724
1393,0.05568
1395,0.02486
1396,0.03836
1399,0.04963
1400,0.03700
1401,0.03374
1404,0.02202
1405,0.03257
1406,0.04526
1407,0.03221
1409,0.02600
1411,0.02606
1414,0.03969
1415,0.04381
1416,0.03407
1418,0.07051
1419,0.03087
1420,0.02056
1422,0.06853
1424,0.02146
1426,0.03727
1427,0.02833
1428,0.05258
1429,0.05048
1431,0.02171
1432,0.07364
1434,0.04411
1435,0.01992
1439,0.03135
1440,0.04467
1441,0.05412
1442,0.03180
1446,0.04130
1447,0.04363
1451,0.02585
1452,0.02102
1454,0.05946
1457,0.02155
1458,0.03019
1459,0.03482
1461,0.03417
1462,0.03404
1465,0.04811
1468,0.03826
1470,0.02473
1471,0.03852
1472,0.03114
1476,0.04522
1482,0.02016
1485,0.02801
1486,0.04473
1487,0.03726
1489,0.03762
1492,0.02936
1494,0.07648
1495,0.03239
1497,0.03323
1499,0.03842
1500,0.02265
1501,0.04311
1505,0.05153
1507,0.02970
1509,0.05691
1511,0.01979
1513,0.02135
1514,0.02743
1515,0.05010
1517,0.06757
1520,0.06480
1522,0.02910
1523,0.01947
1524,0.06014
1526,0.03696
1527,0.03467
1528,0.04297
1531,0.02232
1533,0.04044
1534,0.04978
1535,0.03927
1538,0.03966
1541,0.04842
1542,0.05783
1543,0.02693
1546,0.03452
1548,0.04906
1549,0.03954
1550,0.01905
1551,0.03324
1553,0.06195
1558,0.03210
1560,0.02349
1561,0.02168
1562,0.02660
1565,0.03292
1566,0.02772
1567,0.02211
1568,0.03232
1569,0.03000
1570,0.02898
1573,0.02470
1576,0.02759
1577,0.03289
1579,0.04231
1580,0.06999
1581,0.03375
1584,0.04107
1586,0.03190
1587,0.04936
1590,0.02779
1591,0.04099
1594,0.04525
1595,0.02449
1596,0.02587
1601,0.02588
1605,0.05654
1607,0.05947
1608,0.02575
1610,0.02844
1611,0.04392
1612,0.04248
1616,0.04571
1617,0.03738
1618,0.03001
1620,0.03435
1621,0.02594
1623,0.03359
1624,0.02457
1625,0.04776
1626,0.03844
1628,0.04113
1630,0.04229
1632,0.02093
1633,0.04429
1635,0.03705
1637,0.02854
1638,0.07571
1639,0.02979
1640,0.03798
1643,0.04261
1644,0.03938
1645,0.04595
1647,0.02330
1649,0.02700
1651,0.03224
1652,0.02617
1654,0.02938
1655,0.03365
1656,0.05837
1658,0.04702
1660,0.03519
1661,0.03174
1662,0.04284
1663,0.04238
1664,0.02934
1665,0.06262
1668,0.08291
1669,0.02823
1673,0.04405
1674,0.04881
1675,0.02584
1676,0.04805
1677,0.02807
1679,0.03902
1682,0.05857
1683,0.04594
1685,0.05658
1687,0.02434
1689,0.03651
1690,0.03548
1694,0.02733
1696,0.02999
1697,0.02753
1699,0.05365
1700,0.04141
1701,0.02671
1702,0.04165
1704,0.04522
1705,0.03124
1708,0.03694
1710,0.02451
1712,0.03396
1719,0.05835
1720,0.02578
1722,0.03120
1723,0.04311
1724,0.03985
1725,0.06008
1726,0.03473
1727,0.03238
1728,0.04238
1732,0.04723
1733,0.03958
1734,0.03634
1735,0.03970
1739,0.06104
1740,0.02517
1741,0.05942
1742,0.03825
1743,0.03554
1744,0.04391
1746,0.03744
1750,0.06127
1753,0.02459
1755,0.02832
1758,0.03439
1760,0.02018
1763,0.02862
1765,0.02647
1766,0.02911
1769,0.01985
1771,0.02603
1772,0.02332
1775,0.03266
1776,0.02406
1778,0.02243
1780,0.03621
1781,0.01899
1783,0.02347
1785,0.03726
1788,0.03544
1791,0.04926
1793,0.03614
1794,0.04435
1796,0.02976
1797,0.02203
1798,0.04490
1800,0.06780
1803,0.05514
1804,0.03221
1810,0.04004
1812,0.02988
1813,0.04028
1816,0.02456
1817,0.04647
1818,0.02535
1819,0.03019
1820,0.02993
1821,0.02652
1822,0.02347
1823,0.03071
1826,0.02325
1827,0.05114
1828,0.02929
1829,0.02444
1830,0.03234
1831,0.03636
1834,0.01912
1836,0.03479
1839,0.02964
1841,0.03117
1846,0.03434
1847,0.02353
1850,0.06632
1852,0.05054
1853,0.03083
1854,0.08519
1855,0.02753
1857,0.05091
1858,0.05199
1860,0.03463
1863,0.03231
1866,0.03887
1868,0.03510
1869,0.03901
1870,0.02436
1874,0.02692
1875,0.02322
1877,0.04221
1878,0.03058
1879,0.04249
1881,0.03585
1882,0.04231
1885,0.02512
1886,0.03979
1887,0.04149
1888,0.02197
1889,0.03127
1890,0.03893
1891,0.03666
1892,0.02441
1894,0.04134
1895,0.06076
1896,0.04776
1897,0.02699
1898,0.06235
1901,0.02414
1904,0.02207
1905,0.03125
1906,0.02048
1907,0.04297
1908,0.05241
1910,0.03135
1911,0.03728
1914,0.03496
1916,0.02249
1919,0.05127
1920,0.06512
1921,0.03196
1922,0.03180
1923,0.03662
1924,0.03364
1926,0.03230
1928,0.03159
1929,0.04579
1931,0.02947
1932,0.03055
1933,0.01988
1934,0.03356
1935,0.03098
1936,0.05920
1937,0.04159
1939,0.03872
1940,0.06818
1942,0.04165
1944,0.03706
1945,0.03344
1946,0.05476
1947,0.02967
1948,0.04672
1954,0.03677
1955,0.08171
1956,0.03397
1958,0.02393
1961,0.03491
1963,0.01812
1967,0.03175
1968,0.02196
1970,0.02511
1971,0.02206
1973,0.05828
1979,0.03652
1980,0.03482
1982,0.02665
1984,0.02872
1986,0.02914
1987,0.06342
1989,0.06312
1990,0.04131
1991,0.04102
1993,0.02613
1994,0.03302
1995,0.03300
1996,0.02799
1999,0.04266
2001,0.03384
2002,0.02423
2005,0.03033
2006,0.03291
2008,0.02866
2009,0.03257
2011,0.02390
2012,0.04256
2013,0.01949
2015,0.06275
2017,0.02346
2019,0.02010
2020,0.03091
2022,0.03002
2023,0.04091
2024,0.02858
2026,0.01966
2027,0.04097
2028,0.03707
2029,0.03209
2030,0.04477
2032,0.04108
2033,0.05098
2035,0.03488
2036,0.02182
2037,0.03532
2038,0.04307
2039,0.02192
2040,0.06012
2041,0.03661
2042,0.05746
2043,0.04211
2044,0.03508
2046,0.03400
2047,0.02185
2048,0.05878
2049,0.03350
2050,0.03484
2054,0.03564
2061,0.03570
2063,0.03824
2064,0.05040
2065,0.03872
2067,0.04335
2068,0.03096
2069,0.04345
2070,0.03091
2072,0.02594
2073,0.03762
2075,0.02876
2076,0.02944
2077,0.02374
2078,0.03680
2079,0.01623
2081,0.03374
2082,0.08846
2085,0.02081
2086,0.05516
2087,0.05097
2088,0.08231
2089,0.03141
2091,0.03473
2092,0.04356
2093,0.04950
2094,0.03650
2095,0.02751
2096,0.06676
2097,0.03027
2099,0.02237
2100,0.06554
2103,0.03278
2104,0.02357
2105,0.02855
2106,0.05623
2107,0.01992
2110,0.03914
2113,0.02070
2114,0.05475
2115,0.04570
2118,0.02638
2119,0.06716
2120,0.04936
2121,0.02142
2123,0.01535
2124,0.05720
2128,0.07705
2129,0.06035
2131,0.05757
2132,0.03885
2133,0.04107
2134,0.03407
2137,0.04965
2140,0.03693
2141,0.01928
2142,0.03520
2146,0.02153
2148,0.04459
2149,0.03467
2151,0.05556
2152,0.04182
2153,0.06295
2154,0.05461
2155,0.04950
2158,0.02482
2159,0.07364
2160,0.02985
2161,0.01683
2164,0.03298
2166,0.03484
2167,0.02737
2170,0.04756
2171,0.06909
2172,0.03439
2173,0.02698
2175,0.04524
2177,0.03059
2178,0.04776
2179,0.05027
2180,0.03662
2182,0.05725
2183,0.02761
2184,0.03331
2186,0.02767
2187,0.06100
2188,0.03697
2189,0.03234
2191,0.04060
2192,0.07102
2194,0.04384
2196,0.05174
2197,0.03769
2198,0.02731
2199,0.03063
2200,0.02470
2201,0.02252
2202,0.02411
2205,0.02101
2206,0.02488
2207,0.03267
2208,0.02752
2212,0.03184
2215,0.03297
2216,0.03461
2217,0.03006
2218,0.03176
2220,0.04729
2221,0.07383
2223,0.05094
2225,0.02050
2226,0.04581
2231,0.02936
2232,0.03371
2233,0.03241
2234,0.05102
2235,0.03588
2236,0.02872
2237,0.03183
2239,0.02782
2240,0.02599
2242,0.03378
2247,0.02069
2248,0.02414
2250,0.03203
2251,0.03497
2255,0.04369
2257,0.02032
2258,0.05140
2259,0.03523
2260,0.02248
2261,0.03829
2263,0.02917
2265,0.03316
2266,0.02738
2267,0.05542
2268,0.03366
2269,0.02486
2270,0.04823
2271,0.03680
2272,0.02248
2273,0.04061
2275,0.03095
2276,0.03643
2277,0.02933
2278,0.04663
2279,0.05310
2282,0.04779
2285,0.04255
2286,0.03600
2289,0.03177
2294,0.05625
2296,0.02245
2297,0.03883
2299,0.04725
2300,0.06550
2301,0.05436
2302,0.02824
2305,0.03899
2306,0.05689
2307,0.02604
2308,0.04861
2310,0.06862
2312,0.03973
2316,0.09189
2317,0.03017
2319,0.04592
2320,0.02890
2322,0.04599
2323,0.04162
2324,0.02741
2326,0.03888
2327,0.01840
2328,0.08381
2329,0.05565
2331,0.02875
2335,0.03298
2338,0.02088
2339,0.06986
2340,0.02563
2341,0.03140
2342,0.04500
2345,0.04032
2349,0.02185
2350,0.04187
2351,0.04276
2353,0.04649
2354,0.04314
2355,0.04373
2356,0.03991
2357,0.06128
2359,0.02244
2360,0.04792
2361,0.03407
2362,0.04393
2364,0.04926
2366,0.03550
2368,0.05218
2369,0.05176
2370,0.04173
2372,0.03549
2376,0.02046
2381,0.04082
2383,0.02530
2384,0.02877
2385,0.03876
2386,0.03181
2388,0.02996
2390,0.03124
2392,0.04205
2394,0.05674
2395,0.03482
2396,0.02111
2397,0.02803
2399,0.05454
2401,0.04145
2402,0.02589
2403,0.06334
2405,0.07745
2406,0.04470
2407,0.05291
2408,0.02525
2410,0.02486
2412,0.03722
2415,0.03249
2417,0.03498
2418,0.04241
2420,0.06375
2421,0.05126
2425,0.07123
2426,0.02688
2427,0.03064
2428,0.02130
2429,0.06605
2434,0.06424
2435,0.02219
2436,0.03186
2437,0.03316
2438,0.04159
2439,0.03893
2441,0.03749
2443,0.03056
2444,0.02660
2445,0.04364
2446,0.04800
2449,0.03277
2452,0.03335
2453,0.06552
2454,0.03698
2455,0.03607
2456,0.04193
2457,0.02838
2460,0.07284
2461,0.02752
2463,0.03506
2465,0.03835
2466,0.03008
2468,0.04120
2469,0.06732
2471,0.02468
2472,0.03122
2473,0.03232
2474,0.03974
2475,0.03484
2476,0.03594
2477,0.03675
2478,0.03937
2480,0.03766
2483,0.03169
2484,0.02112
2486,0.05338
2488,0.03486
2489,0.04000
2490,0.02798
2495,0.03492
2496,0.02586
2497,0.04422
2498,0.02642
2503,0.02515
2505,0.03703
2506,0.03392
2507,0.04857
2508,0.05011
2509,0.02576
2514,0.03993
2515,0.03729
2521,0.07570
2522,0.01894
2523,0.03213
2524,0.03133
2526,0.03887
2527,0.04050
2529,0.04295
2530,0.03189
2531,0.03724
2532,0.03727
2534,0.05733
2535,0.03302
2536,0.03038
2537,0.05634
2539,0.02915
2542,0.03041
2545,0.05753
2546,0.03174
2548,0.05262
2549,0.02872
2550,0.02833
2552,0.03193
2554,0.04637
2555,0.03794
2558,0.02212
2560,0.06044
2563,0.03458
2564,0.05733
2565,0.02274
2571,0.07238
2574,0.05224
2575,0.03368
2576,0.02417
2577,0.05444
2578,0.04652
2579,0.05965
2581,0.04310
2582,0.03102
2583,0.02767
2585,0.03416
2586,0.03158
2587,0.04080
2591,0.04065
2592,0.02846
2594,0.02758
2595,0.03580
2597,0.05217
2598,0.04262
2599,0.04147
2600,0.06445
2602,0.03966
2603,0.02419
2605,0.03379
2606,0.01793
2607,0.03937
2608,0.03332
2609,0.03305
2610,0.05252
2611,0.02076
2613,0.03609
2615,0.02207
2616,0.04395
2621,0.03169
2623,0.02659
2624,0.03835
2625,0.04024
2626,0.03147
2627,0.04487
2628,0.03198
2629,0.02718
2630,0.01598
2631,0.05949
2633,0.04892
2634,0.05530
2635,0.02590
2636,0.05015
2638,0.03637
2639,0.03267
2640,0.02940
2642,0.03317
2643,0.04627
2646,0.02160
2647,0.04888
2648,0.04353
2649,0.02294
2650,0.02828
2652,0.02016
2654,0.03349
2658,0.03194
2659,0.02816
2660,0.04147
2661,0.04864
2662,0.02259
2663,0.04021
2665,0.04301
2666,0.02806
2667,0.04348
2668,0.02565
2671,0.02651
2673,0.03182
2674,0.02887
2675,0.06970
2676,0.04200
2677,0.04124
2678,0.02404
2681,0.02540
2683,0.02728
2685,0.05150
2687,0.02269
2690,0.06074
2692,0.02685
2693,0.02816
2694,0.03735
2695,0.02395
2696,0.06524
2697,0.03568
2698,0.04969
2699,0.04563
2701,0.02465
2702,0.04505
2703,0.05846
2705,0.05394
2711,0.03249
2715,0.04842
2720,0.06083
2721,0.05345
2722,0.03115
2724,0.03389
2726,0.02620
2729,0.01619
2730,0.02100
2731,0.03110
2732,0.03248
2733,0.03870
2734,0.04598
2736,0.02586
2738,0.02705
2739,0.05442
2740,0.02622
2741,0.04027
2743,0.02518
2746,0.04181
2747,0.04440
2750,0.04800
2751,0.03964
2752,0.03838
2753,0.03514
2755,0.04885
2756,0.02785
2757,0.02910
2761,0.03432
2763,0.03167
2764,0.05053
2765,0.02783
2767,0.05083
2769,0.05471
2772,0.03102
2774,0.03809
2776,0.03766
2777,0.02206
2778,0.02492
2782,0.04742
2783,0.02775
2786,0.01746
2790,0.03018
2791,0.02482
2792,0.03242
2793,0.02477
2794,0.02422
2795,0.03295
2796,0.03338
2797,0.02873
2800,0.03845
2801,0.02654
2802,0.02751
2804,0.02980
2805,0.02677
2807,0.02953
2808,0.04350
2811,0.05169
2812,0.04883
2813,0.02923
2814,0.07425
2815,0.04334
2817,0.04009
2819,0.02919
2821,0.02773
2825,0.05379
2828,0.03712
2829,0.02571
2831,0.02794
2832,0.03031
2834,0.04551
2835,0.04136
2836,0.05891
2837,0.05071
2838,0.03868
2840,0.02497
2841,0.03153
2842,0.04084
2843,0.02570
2845,0.02074
2847,0.03710
2848,0.03342
2850,0.04136
2851,0.04076
2854,0.02765
2856,0.04339
2857,0.02968
2858,0.02496
2859,0.02256
2862,0.03678
2864,0.02841
2865,0.06239
2866,0.02244
2867,0.02841
2868,0.05435
2869,0.04052
2871,0.03038
2872,0.02634
2873,0.03030
2874,0.03121
2875,0.03141
2878,0.04393
2882,0.04136
2883,0.04048
2886,0.02455
2887,0.02550
2888,0.03138
2889,0.04226
2892,0.02614
2893,0.03478
2895,0.03049
2897,0.03161
2898,0.04011
2899,0.05838
2903,0.02938
2906,0.03413
2907,0.03946
2909,0.02010
2913,0.02961
2915,0.04549
2916,0.03042
2917,0.03549
2918,0.05358
2921,0.04034
2924,0.03978
2925,0.05867
2928,0.06625
2929,0.03637
2931,0.06644
2932,0.04746
2934,0.03806
2936,0.08523
2937,0.07163
2939,0.02575
2940,0.04999
2941,0.02880
2942,0.03331
2943,0.03253
2946,0.03008
2947,0.03361
2949,0.03561
2952,0.03835
2953,0.03901
2954,0.03364
2956,0.02409
2960,0.03035
2962,0.04321
2964,0.03125
2965,0.02807
2966,0.07253
2967,0.02398
2968,0.04671
2971,0.03480
2972,0.04399
2973,0.03419
2975,0.04489
2976,0.02778
2977,0.04036
